,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,rain_or_not,temperature(Celcius),humidity(%),windspeed(km/h),dateTime
2557,2016-02-13,1900-01-01 12:27:33,chinese,female,thin,27,yes,toddler,small,green,casual,blue,long sleeve,black,long,blankets,5,10,no,42,0,10,3.003288351,101.4353184,2,1,27.508333333333336,83.125,4.195833333333333,2016-02-13 12:27:33
2558,2016-01-18,1900-01-01 13:54:41,indian,male,moderate,33,yes,baby,small,green,formal,purple,long sleeve,green,long,clothes,4,9,yes,55,0,14,3.092797889,101.3928308,2,1,26.7875,86.08333333333333,4.233333333333333,2016-01-18 13:54:41
2559,2016-02-13,1900-01-01 03:14:47,indian,female,fat,44,yes,toddler,small,white,casual,brown,short_sleeve,orange,short,blankets,3,8,yes,22,0,18,3.092546299,101.4646773,3,1,27.183333333333334,84.83333333333333,4.195833333333333,2016-02-13 03:14:47
2560,2015-12-12,1900-01-01 01:38:47,malay,male,thin,42,no,no_kids,big,pink,casual,blue,long sleeve,grey,long,clothes,3,8,yes,25,1,17,3.0332297,101.5309459,3,1,26.10833333333333,90.5,4.9875,2015-12-12 01:38:47
2561,2016-04-01,1900-01-01 17:40:44,malay,male,thin,21,no,no_kids,big,black,formal,red,long sleeve,brown,long,clothes,6,7,no,18,5,12,3.077977071,101.4031847,2,0,28.758333333333336,73.25,5.470833333333334,2016-04-01 17:40:44
2562,2016-02-13,1900-01-01 11:14:26,chinese,female,moderate,37,yes,toddler,big,blue,casual,red,long sleeve,blue,short,clothes,6,8,yes,31,5,10,3.07574468,101.4706982,1,1,27.129166666666663,84.83333333333333,4.195833333333333,2016-02-13 11:14:26
2563,2016-02-15,1900-01-01 00:00:58,chinese,male,fat,56,yes,toddler,small,pink,formal,red,short_sleeve,purple,long,clothes,5,8,no,53,0,16,3.020463982,101.3985959,3,1,27.329166666666666,83.875,5.216666666666666,2016-02-15 00:00:58
2564,2016-09-01,1900-01-01 15:49:36,foreigner,male,moderate,37,yes,young,small,grey,casual,red,long sleeve,blue,long,clothes,3,10,no,24,4,19,3.050909222,101.5190195,3,1,26.274999999999995,86.54166666666667,5.683333333333334,2016-09-01 15:49:36
2565,2015-11-12,1900-01-01 10:46:27,malay,male,thin,60,yes,young,small,purple,casual,black,short_sleeve,blue,long,clothes,6,8,no,39,0,21,3.084108912,101.553301,1,1,26.32916666666667,87.75,6.875,2015-11-12 10:46:27
2566,2015-03-12,1900-01-01 13:34:45,chinese,male,thin,43,yes,baby,big,blue,formal,green,long sleeve,blue,long,clothes,3,7,yes,36,5,7,2.99784353,101.4502822,2,1,26.616666666666664,78.83333333333333,5.591666666666666,2015-03-12 13:34:45
2567,2016-02-14,1900-01-01 22:12:43,foreigner,male,fat,27,no,no_kids,small,yellow,casual,white,long sleeve,blue,long,clothes,6,8,no,20,1,9,2.989413459,101.4931073,2,1,26.754166666666663,85.95833333333333,5.733333333333334,2016-02-14 22:12:43
2568,2016-01-16,1900-01-01 18:18:03,foreigner,male,moderate,45,yes,young,big,brown,traditional,orange,short_sleeve,black,long,clothes,5,7,no,60,2,14,3.084334631,101.5023403,1,1,25.995833333333337,91.95833333333331,3.0875000000000004,2016-01-16 18:18:03
2569,2016-01-21,1900-01-01 22:54:34,indian,male,fat,50,yes,baby,big,pink,formal,blue,long sleeve,white,long,blankets,3,9,yes,30,3,14,3.027883737,101.5153622,1,0,27.05,80.95833333333333,5.875,2016-01-21 22:54:34
2570,2016-11-01,1900-01-01 01:22:20,indian,male,moderate,37,yes,young,small,black,casual,brown,long sleeve,purple,short,clothes,6,8,yes,16,5,10,3.096660153,101.3793739,1,1,26.1125,85.83333333333333,7.004166666666667,2016-11-01 01:22:20
2571,2016-01-03,1900-01-01 13:18:18,malay,male,moderate,24,yes,toddler,small,red,formal,black,short_sleeve,grey,long,blankets,3,8,no,59,5,13,3.077590104,101.4376454,1,1,26.787500000000005,85.33333333333333,3.795833333333333,2016-01-03 13:18:18
2572,2015-04-12,1900-01-01 17:14:59,foreigner,female,thin,34,yes,toddler,big,green,casual,brown,short_sleeve,purple,long,blankets,4,9,no,28,5,13,3.068427213,101.421654,2,1,26.3,86.33333333333333,5.033333333333333,2015-04-12 17:14:59
2573,2015-12-17,1900-01-01 15:36:28,foreigner,male,fat,30,no,no_kids,big,pink,casual,grey,short_sleeve,red,short,blankets,4,9,no,59,4,8,3.006739706,101.5242645,2,1,26.02083333333333,88.04166666666667,4.875,2015-12-17 15:36:28
2574,2016-02-02,1900-01-01 16:27:21,foreigner,male,thin,53,no,no_kids,big,white,casual,yellow,short_sleeve,red,long,blankets,3,9,no,35,2,19,3.070726349,101.5245553,2,1,26.4375,83.66666666666667,5.645833333333333,2016-02-02 16:27:21
2575,2016-03-02,1900-01-01 12:57:46,malay,male,moderate,33,no,no_kids,big,brown,casual,grey,short_sleeve,blue,short,clothes,5,8,no,29,3,15,3.069589544,101.3963527,3,1,27.6875,74.41666666666667,5.900000000000001,2016-03-02 12:57:46
2576,2015-12-14,1900-01-01 19:45:54,foreigner,male,thin,55,yes,toddler,big,green,formal,brown,long sleeve,blue,short,clothes,4,8,yes,54,3,14,3.083792569,101.4468473,2,1,25.82916666666667,87.125,4.566666666666666,2015-12-14 19:45:54
2577,2016-08-01,1900-01-01 11:35:10,foreigner,female,moderate,22,no,no_kids,big,orange,casual,green,long sleeve,grey,long,clothes,3,9,yes,50,5,8,3.008758535,101.480889,3,1,26.666666666666668,84.41666666666667,6.570833333333333,2016-08-01 11:35:10
2578,2015-05-12,1900-01-01 01:13:48,malay,male,fat,47,yes,young,small,yellow,formal,grey,long sleeve,black,short,clothes,6,9,no,16,4,7,3.023036452,101.5063917,1,1,26.3125,90.25,4.508333333333333,2015-05-12 01:13:48
2579,2015-04-12,1900-01-01 08:47:34,foreigner,male,moderate,50,yes,toddler,small,pink,formal,grey,long sleeve,blue_jeans,short,clothes,6,8,no,57,1,16,3.062493419,101.5315244,1,1,26.116666666666664,88.04166666666667,5.033333333333333,2015-04-12 08:47:34
2580,2015-12-20,1900-01-01 18:48:00,malay,female,fat,45,yes,baby,small,grey,casual,orange,short_sleeve,white,long,blankets,3,9,yes,34,4,13,3.096314589,101.5224662,3,1,25.870833333333334,85.5,7.899999999999999,2015-12-20 18:48:00
2581,2016-02-20,1900-01-01 04:47:38,chinese,male,moderate,18,yes,toddler,small,black,casual,blue,long sleeve,pink,short,clothes,6,7,no,39,3,15,2.999920777,101.5158494,1,1,25.891666666666666,88.625,4.404166666666667,2016-02-20 04:47:38
2582,2015-12-17,1900-01-01 17:58:30,foreigner,male,moderate,32,yes,baby,small,black,traditional,grey,long sleeve,green,long,blankets,4,10,no,34,0,17,3.048043666,101.480103,3,1,26.02083333333333,88.04166666666667,4.875,2015-12-17 17:58:30
2583,2016-10-02,1900-01-01 23:17:32,malay,male,fat,56,yes,toddler,big,orange,formal,pink,short_sleeve,black,long,clothes,5,10,no,53,3,8,3.022061312,101.4079785,3,1,29.02083333333333,70.875,13.816666666666665,2016-10-02 23:17:32
2584,2015-12-25,1900-01-01 01:25:44,indian,male,moderate,35,yes,toddler,small,orange,casual,black,long sleeve,red,long,clothes,3,10,yes,19,3,12,3.003484928,101.3894955,1,1,26.491666666666664,86.5,4.525,2015-12-25 01:25:44
2585,2015-12-12,1900-01-01 17:55:16,foreigner,male,thin,36,yes,toddler,big,brown,formal,black,short_sleeve,green,short,clothes,4,10,yes,31,5,14,3.075021217,101.5124991,1,1,26.03333333333333,90.58333333333331,4.9875,2015-12-12 17:55:16
2586,2015-12-23,1900-01-01 06:08:46,malay,female,moderate,58,yes,baby,small,orange,formal,white,short_sleeve,black,long,blankets,5,8,no,46,3,12,3.080834058,101.5053654,1,1,26.704166666666666,84.33333333333333,9.345833333333331,2015-12-23 06:08:46
2587,2016-01-30,1900-01-01 03:33:13,foreigner,female,thin,43,yes,toddler,big,grey,formal,orange,short_sleeve,white,short,blankets,4,7,no,58,3,13,3.002889156,101.5110673,2,1,26.34166666666667,89.79166666666667,4.516666666666667,2016-01-30 03:33:13
2588,2016-01-03,1900-01-01 20:47:18,indian,female,moderate,60,yes,baby,small,brown,casual,blue,long sleeve,grey,short,clothes,4,9,yes,46,0,7,3.047020046,101.3986486,1,1,26.84166666666667,85.45833333333333,3.795833333333333,2016-01-03 20:47:18
2589,2015-03-12,1900-01-01 04:47:04,malay,female,fat,53,yes,toddler,big,blue,traditional,purple,short_sleeve,blue,short,blankets,5,8,yes,52,3,8,3.086309181,101.5408811,3,1,26.33750000000001,80.58333333333333,5.591666666666666,2015-03-12 04:47:04
2590,2015-09-12,1900-01-01 14:43:23,malay,male,moderate,39,yes,toddler,big,black,formal,red,long sleeve,red,long,blankets,4,8,no,14,1,18,3.054941025,101.4543786,2,1,28.229166666666668,71.45833333333333,9.920833333333334,2015-09-12 14:43:23
2591,2016-11-02,1900-01-01 22:20:06,chinese,male,moderate,24,yes,toddler,small,yellow,casual,pink,short_sleeve,red,long,clothes,5,9,no,56,3,9,3.01082437,101.3966642,2,1,25.879166666666663,88.66666666666667,4.591666666666667,2016-11-02 22:20:06
2592,2016-02-28,1900-01-01 01:43:30,foreigner,male,fat,33,no,no_kids,small,blue,casual,white,long sleeve,blue_jeans,long,clothes,5,9,yes,34,5,8,3.075094719,101.552429,3,1,27.23333333333333,81.58333333333333,4.6875,2016-02-28 01:43:30
2593,2016-08-01,1900-01-01 16:03:56,chinese,female,fat,51,no,no_kids,small,purple,casual,brown,short_sleeve,pink,short,clothes,5,8,no,36,4,13,2.985494865,101.4650813,2,1,26.666666666666668,84.41666666666667,6.570833333333333,2016-08-01 16:03:56
2594,2016-01-22,1900-01-01 14:43:34,malay,female,moderate,55,yes,toddler,small,orange,formal,green,short_sleeve,black,long,blankets,3,9,no,60,4,13,2.995902921,101.4541811,3,1,26.491666666666664,86.79166666666667,6.65,2016-01-22 14:43:34
2595,2016-02-27,1900-01-01 22:17:22,foreigner,female,thin,42,yes,baby,big,brown,formal,white,long sleeve,yellow,long,clothes,5,8,yes,46,0,18,3.049595142,101.4560739,2,1,27.45833333333333,76.54166666666667,5.170833333333333,2016-02-27 22:17:22
2596,2016-02-02,1900-01-01 05:05:13,indian,male,fat,41,yes,toddler,big,blue,traditional,green,long sleeve,brown,short,clothes,5,9,no,52,2,17,2.985854963,101.5562089,1,1,26.54583333333333,83.0,5.645833333333333,2016-02-02 05:05:13
2597,2015-12-22,1900-01-01 12:19:47,indian,male,fat,40,yes,baby,small,blue,formal,orange,long sleeve,blue,long,blankets,4,10,yes,17,4,10,3.088649071,101.5175932,3,1,26.929166666666664,82.83333333333333,9.945833333333333,2015-12-22 12:19:47
2598,2015-05-12,1900-01-01 03:33:06,foreigner,male,fat,48,yes,young,big,blue,casual,grey,short_sleeve,orange,short,blankets,5,8,no,23,4,15,3.029238187,101.5027394,2,1,26.4125,90.29166666666669,4.508333333333333,2015-05-12 03:33:06
2599,2016-01-01,1900-01-01 13:22:04,foreigner,male,moderate,21,no,no_kids,big,black,traditional,green,long sleeve,black,short,blankets,3,9,yes,36,2,7,3.064207418,101.4401514,1,1,25.808333333333334,85.0,3.95,2016-01-01 13:22:04
2600,2016-02-14,1900-01-01 14:15:11,foreigner,female,fat,55,no,no_kids,big,red,formal,blue,short_sleeve,white,short,clothes,6,7,no,17,0,15,2.988396363,101.4907006,1,1,26.7,85.95833333333333,5.733333333333334,2016-02-14 14:15:11
2601,2016-07-01,1900-01-01 18:50:07,indian,male,moderate,60,yes,young,small,orange,casual,purple,long sleeve,pink,long,clothes,3,7,no,37,4,17,3.091169705,101.5131871,2,0,28.45833333333333,75.125,9.7625,2016-07-01 18:50:07
2602,2015-08-12,1900-01-01 06:38:47,indian,male,moderate,32,yes,young,big,yellow,formal,yellow,long sleeve,blue,short,clothes,4,7,yes,44,1,7,3.00970016,101.4787821,1,1,26.84583333333333,82.54166666666667,6.8125,2015-08-12 06:38:47
2603,2015-12-23,1900-01-01 13:22:10,indian,male,fat,46,yes,toddler,small,blue,traditional,black,short_sleeve,yellow,short,blankets,4,7,no,53,3,7,3.028054076,101.4771136,1,1,27.0,83.95833333333333,9.345833333333331,2015-12-23 13:22:10
2604,2016-12-01,1900-01-01 01:40:25,chinese,male,moderate,48,yes,toddler,small,pink,casual,green,short_sleeve,blue_jeans,long,blankets,5,10,yes,24,3,10,3.065824272,101.4663996,1,1,25.141666666666666,93.58333333333331,7.8125,2016-12-01 01:40:25
2605,2016-01-29,1900-01-01 13:21:13,foreigner,female,fat,31,no,no_kids,big,black,formal,orange,long sleeve,yellow,short,blankets,6,9,no,45,0,7,3.087123079,101.5032098,1,1,25.82916666666667,89.25,6.025,2016-01-29 13:21:13
2606,2016-01-24,1900-01-01 16:04:40,foreigner,male,fat,36,yes,baby,small,grey,casual,blue,short_sleeve,black,long,clothes,3,7,yes,43,3,19,3.023766648,101.4889119,3,1,27.3625,79.41666666666667,5.966666666666666,2016-01-24 16:04:40
2607,2016-12-02,1900-01-01 02:18:49,indian,male,thin,55,yes,toddler,small,purple,casual,grey,long sleeve,green,short,clothes,5,8,yes,52,0,8,3.035426308,101.5211162,1,1,25.100000000000005,91.25,6.358333333333334,2016-12-02 02:18:49
2608,2016-01-21,1900-01-01 05:12:18,chinese,male,fat,46,yes,toddler,big,grey,traditional,orange,long sleeve,brown,short,clothes,6,8,no,44,0,15,2.984749173,101.4841146,3,0,26.95,80.91666666666667,5.875,2016-01-21 05:12:18
2609,2016-02-21,1900-01-01 09:29:18,malay,female,fat,47,yes,toddler,big,purple,traditional,grey,long sleeve,blue_jeans,long,clothes,3,9,no,40,2,12,2.986564097,101.5546837,2,0,26.15833333333333,78.79166666666667,6.891666666666667,2016-02-21 09:29:18
2610,2015-12-24,1900-01-01 03:30:16,chinese,female,thin,21,yes,toddler,big,white,casual,brown,short_sleeve,blue,short,clothes,5,8,yes,27,4,10,3.041327061,101.4291377,2,1,26.558333333333334,87.25,4.624999999999999,2015-12-24 03:30:16
2611,2016-02-22,1900-01-01 04:51:31,malay,male,fat,59,yes,toddler,small,white,casual,white,long sleeve,brown,long,blankets,3,7,no,11,2,18,2.996430561,101.4404095,1,0,26.729166666666668,77.625,5.908333333333334,2016-02-22 04:51:31
2612,2015-12-26,1900-01-01 22:39:23,indian,female,moderate,43,yes,toddler,big,purple,formal,grey,short_sleeve,black,long,blankets,4,10,yes,55,0,16,3.055644174,101.5535285,3,0,26.604166666666668,80.08333333333333,6.966666666666666,2015-12-26 22:39:23
2613,2016-01-27,1900-01-01 17:09:09,chinese,male,fat,42,yes,toddler,big,brown,formal,green,long sleeve,yellow,long,clothes,6,10,yes,49,3,21,2.994586521,101.4168503,1,1,26.695833333333336,86.41666666666667,5.3500000000000005,2016-01-27 17:09:09
2614,2016-08-02,1900-01-01 21:23:44,malay,female,moderate,18,yes,young,big,blue,formal,green,short_sleeve,black,short,clothes,5,10,no,17,5,10,3.015238889,101.5164518,3,0,27.48333333333333,78.5,4.458333333333333,2016-08-02 21:23:44
2615,2016-02-28,1900-01-01 21:12:59,indian,male,fat,52,yes,young,big,pink,traditional,white,short_sleeve,blue,long,clothes,3,9,yes,35,4,7,2.992841165,101.5394618,3,1,27.09166666666667,81.58333333333333,4.6875,2016-02-28 21:12:59
2616,2016-01-15,1900-01-01 17:55:58,malay,male,thin,27,yes,baby,small,brown,traditional,brown,short_sleeve,pink,short,blankets,4,7,no,18,2,15,3.008681883,101.5078537,3,1,26.337499999999995,91.41666666666669,4.2875,2016-01-15 17:55:58
2617,2016-02-27,1900-01-01 17:10:49,indian,male,fat,54,yes,toddler,small,green,traditional,orange,long sleeve,orange,long,blankets,4,9,no,48,1,17,3.069952898,101.5392263,3,1,27.23333333333333,77.625,5.170833333333333,2016-02-27 17:10:49
2618,2016-01-21,1900-01-01 13:26:29,malay,male,fat,39,yes,young,big,grey,formal,black,short_sleeve,grey,short,clothes,6,8,no,59,3,17,3.007386682,101.5087928,2,0,27.004166666666663,80.91666666666667,5.875,2016-01-21 13:26:29
2619,2016-01-29,1900-01-01 03:46:20,malay,female,thin,48,yes,toddler,small,yellow,casual,blue,long sleeve,blue,long,clothes,3,8,yes,47,0,15,3.023852308,101.4487595,3,1,26.245833333333334,87.5,6.025,2016-01-29 03:46:20
2620,2016-01-14,1900-01-01 21:55:46,chinese,male,moderate,26,no,no_kids,small,yellow,casual,black,long sleeve,yellow,short,blankets,3,9,no,47,4,21,3.041415253,101.402681,1,1,26.383333333333336,89.875,4.458333333333333,2016-01-14 21:55:46
2621,2015-12-27,1900-01-01 05:02:51,chinese,female,moderate,32,yes,baby,small,white,traditional,pink,long sleeve,pink,short,clothes,6,10,no,54,3,19,3.024491369,101.5477221,2,1,26.65,83.5,5.291666666666667,2015-12-27 05:02:51
2622,2016-01-13,1900-01-01 13:36:07,chinese,male,thin,32,yes,baby,small,red,traditional,brown,short_sleeve,purple,long,blankets,5,10,yes,41,0,9,3.004342143,101.4356547,1,1,27.620833333333334,82.16666666666667,5.304166666666666,2016-01-13 13:36:07
2623,2016-02-01,1900-01-01 03:00:08,indian,male,thin,48,yes,toddler,small,red,traditional,orange,long sleeve,blue,short,blankets,5,7,yes,12,4,7,3.075239403,101.4239726,3,1,26.725,85.45833333333333,5.520833333333333,2016-02-01 03:00:08
2624,2015-12-31,1900-01-01 11:16:05,malay,male,moderate,52,no,no_kids,small,black,formal,orange,short_sleeve,blue,short,clothes,4,9,no,11,4,12,3.002550245,101.4133158,1,1,26.54583333333333,75.29166666666667,5.504166666666666,2015-12-31 11:16:05
2625,2015-12-15,1900-01-01 12:56:52,chinese,male,thin,44,no,no_kids,small,yellow,traditional,black,short_sleeve,pink,long,blankets,6,7,yes,12,4,17,3.095422827,101.4532435,1,1,25.579166666666666,89.29166666666667,3.8875000000000006,2015-12-15 12:56:52
2626,2016-10-02,1900-01-01 00:31:25,malay,female,fat,42,yes,baby,small,purple,casual,black,short_sleeve,blue,long,clothes,5,8,no,48,2,10,3.028704907,101.5148414,1,1,29.6875,64.875,13.816666666666665,2016-10-02 00:31:25
2627,2016-01-31,1900-01-01 00:32:30,indian,male,thin,49,yes,young,small,orange,formal,black,long sleeve,black,long,blankets,5,9,no,50,1,9,2.991004529,101.4095564,3,1,27.1125,85.75,6.004166666666667,2016-01-31 00:32:30
2628,2015-02-12,1900-01-01 15:32:19,malay,female,thin,30,no,no_kids,big,pink,formal,blue,short_sleeve,red,long,clothes,4,7,yes,21,2,11,3.065351428,101.4364589,3,0,26.491666666666664,75.125,6.7,2015-02-12 15:32:19
2629,2016-01-17,1900-01-01 15:22:24,chinese,female,thin,22,no,no_kids,big,brown,traditional,pink,long sleeve,yellow,short,blankets,6,9,no,22,0,10,3.063292132,101.3832697,3,1,26.375,89.375,6.058333333333334,2016-01-17 15:22:24
2630,2016-01-13,1900-01-01 13:49:39,foreigner,male,fat,43,no,no_kids,big,black,traditional,orange,long sleeve,blue,short,blankets,4,7,yes,12,5,12,3.050697869,101.4767095,2,1,27.45833333333333,83.08333333333333,5.304166666666666,2016-01-13 13:49:39
2631,2016-02-29,1900-01-01 01:26:15,malay,male,thin,39,yes,baby,small,purple,formal,orange,long sleeve,white,long,blankets,4,8,yes,29,2,21,3.000294966,101.400452,3,1,27.55,78.95833333333333,5.379166666666666,2016-02-29 01:26:15
2632,2015-12-16,1900-01-01 01:06:54,chinese,female,fat,59,no,no_kids,small,orange,casual,yellow,short_sleeve,blue,short,blankets,5,8,yes,30,4,17,3.088914936,101.4696792,1,1,25.65416666666667,88.54166666666667,4.25,2015-12-16 01:06:54
2633,2016-07-02,1900-01-01 04:16:53,foreigner,female,fat,48,yes,baby,big,white,traditional,grey,short_sleeve,red,short,blankets,6,9,no,15,5,11,2.989551946,101.4057965,3,0,29.0875,75.16666666666667,12.066666666666668,2016-07-02 04:16:53
2634,2016-02-13,1900-01-01 11:43:10,foreigner,male,fat,54,no,no_kids,big,purple,casual,black,short_sleeve,grey,long,blankets,3,8,no,28,1,10,3.059996961,101.4646159,1,1,27.183333333333334,84.83333333333333,4.195833333333333,2016-02-13 11:43:10
2635,2016-02-24,1900-01-01 12:56:39,indian,male,fat,51,yes,young,small,white,traditional,red,long sleeve,orange,short,clothes,4,9,yes,23,2,12,3.051524127,101.4613023,3,1,26.604166666666668,85.83333333333333,4.516666666666667,2016-02-24 12:56:39
2636,2016-09-01,1900-01-01 11:27:46,malay,male,fat,18,yes,toddler,big,orange,casual,black,long sleeve,blue,short,blankets,6,10,no,20,2,16,3.088616342,101.5270693,3,1,25.975,86.54166666666667,5.683333333333334,2016-09-01 11:27:46
2637,2016-02-25,1900-01-01 13:07:13,malay,female,fat,22,no,no_kids,small,green,casual,white,long sleeve,black,long,blankets,3,10,no,49,5,19,3.094796963,101.5474969,1,0,27.241666666666664,74.20833333333333,7.35,2016-02-25 13:07:13
2638,2015-01-12,1900-01-01 19:10:41,indian,male,thin,31,yes,toddler,small,blue,traditional,pink,short_sleeve,green,long,clothes,5,9,no,44,1,15,3.066349047,101.388587,2,1,26.4375,84.375,5.495833333333333,2015-01-12 19:10:41
2639,2016-02-20,1900-01-01 15:05:27,chinese,female,moderate,33,yes,toddler,small,white,formal,yellow,long sleeve,grey,long,clothes,3,8,yes,53,3,19,3.096941732,101.4639984,3,1,25.758333333333336,88.45833333333333,4.404166666666667,2016-02-20 15:05:27
2640,2016-01-28,1900-01-01 11:13:13,chinese,male,moderate,44,no,no_kids,small,grey,traditional,white,long sleeve,brown,short,clothes,5,8,yes,53,1,10,2.990807372,101.5568502,1,1,26.05,90.66666666666669,5.695833333333333,2016-01-28 11:13:13
2641,2015-12-13,1900-01-01 07:33:50,chinese,male,moderate,50,yes,toddler,big,black,casual,yellow,short_sleeve,blue_jeans,short,clothes,4,8,yes,26,1,10,3.048437063,101.461433,1,1,25.241666666666664,93.20833333333331,3.6583333333333337,2015-12-13 07:33:50
2642,2016-01-03,1900-01-01 21:50:37,indian,female,moderate,55,no,no_kids,small,red,formal,white,long sleeve,blue_jeans,short,blankets,3,8,yes,53,3,9,2.986145267,101.4559485,1,1,26.691666666666663,86.25,3.795833333333333,2016-01-03 21:50:37
